"reachNumber","reachID","length","width","depth","localArea","localPET","localCin","d","connect","order"
1906,11734961,954,3.50149054652452,0.163944227492929,2767500,0.005,10,0.1,"0",1
1911,11734759,106,2.53947234811395,0.130930100348999,1205100,0.005,10,0.1,"0",1
1912,11734601,2121,6.10216156081834,0.24185643680539,10237500,0.005,10,0.1,"0",1
1913,11734583,564,2.53803046072561,0.130878057340833,1156500,0.005,10,0.1,"0",1
1916,11734977,158,3.06828500924368,0.149467251234755,1949400,0.005,10,0.1,"0",1
1921,11735197,1332,3.85079793821041,0.175228430237569,3541500,0.005,10,0.1,"0",1
1924,11735361,564,3.8564698747483,0.175409059180719,3606300,0.005,10,0.1,"0",1
1925,11735415,389,3.32521706498593,0.158122276909291,2549700,0.005,10,0.1,"0",1
1928,11735625,1347,3.29724210712141,0.157189902691878,2591100,0.005,10,0.1,"0",1
1930,11735843,432,3.30927137002913,0.157591114319082,2663100,0.005,10,0.1,"0",1
1931,11736023,1789,4.0451359438084,0.181372836062792,4415400,0.005,10,0.1,"0",1
1933,11735607,1289,4.88309479028985,0.206921523523101,6593400,0.005,10,0.1,"0",1
1934,11735977,1406,4.84845142420097,0.205892815839186,6724800,0.005,10,0.1,"0",1
1935,11736195,536,3.78762917688843,0.173211321978885,3724200,0.005,10,0.1,"0",1
1936,11736409,2050,5.15425842687835,0.214899493413793,8013600,0.005,10,0.1,"0",1
1937,11736769,3721,5.12212559773258,0.213960801145071,7992900,0.005,10,0.1,"0",1
1938,11737065,2592,4.42153947573797,0.19302809014736,5647500,0.005,10,0.1,"0",1
1943,11737187,624,3.7024978968761,0.170476858343821,3642300,0.005,10,0.1,"0",1
1945,11737279,1659,4.03830790990963,0.181158476501988,4560300,0.005,10,0.1,"0",1
1948,11737339,243,4.09025514922384,0.182786593420188,4733100,0.005,10,0.1,"0",1
1949,11738275,121,3.49500780695841,0.163731697378575,3213900,0.005,10,0.1,"0",1
1952,11738367,300,3.12310586610787,0.151331645092433,2440800,0.005,10,0.1,"0",1
1953,11738359,214,4.45752631641124,0.194126489075176,5870700,0.005,10,0.1,"0",1
1957,11738409,1119,6.48095193816497,0.252270355687518,15138900,0.005,10,0.1,"0",1
1958,11737233,203,4.0398266282143,0.181206164600011,4591800,0.005,10,0.1,"0",1
1961,11737201,2315,4.11478035373841,0.18355309816604,4790700,0.005,10,0.1,"0",1
1965,11737013,5415,6.63722751694514,0.256513220064692,15492600,0.005,10,0.1,"0",1
1969,11736505,1099,4.74727475865146,0.202875739878335,6661800,0.005,10,0.1,"0",1
1970,11735319,1885,5.15859416189214,0.215026018077403,7524000,0.005,10,0.1,"0",1
1972,11735497,1656,4.86023315453495,0.206242911799787,6620400,0.005,10,0.1,"0",1
1973,11737433,1843,4.85493626179253,0.206085545341187,6862500,0.005,10,0.1,"0",1
1974,11737521,1369,3.80004865458416,0.173608693592925,3834000,0.005,10,0.1,"0",1
1975,11736371,2832,5.24003575990532,0.21739674362176,8499600,0.005,10,0.1,"0",1
1976,11736321,2186,4.05648076288236,0.181728755920789,4500000,0.005,10,0.1,"0",1
1977,11736813,1295,5.01445180200162,0.210802366434181,7710300,0.005,10,0.1,"0",1
1980,11736931,26,3.33809561321027,0.158550713005745,2815200,0.005,10,0.1,"0",1
1982,11737089,727,3.86535971434198,0.175692005465559,4067100,0.005,10,0.1,"0",1
1983,11737193,346,3.74918746805299,0.171978861130087,3788100,0.005,10,0.1,"0",1
1984,11737573,4450,5.430810623761,0.222907314762356,9530100,0.005,10,0.1,"0",1
1987,11737381,1438,4.2087706614154,0.186478059806929,5112000,0.005,10,0.1,"0",1
1993,11737327,1350,4.37087633154384,0.19147717974683,5609700,0.005,10,0.1,"0",1
1995,11737387,1582,4.68597793806083,0.201038496047525,6670800,0.005,10,0.1,"0",1
1997,11737353,142,3.83860477770614,0.174839855397164,4090500,0.005,10,0.1,"0",1
1999,11737319,165,5.4544520212795,0.223586123935615,9701100,0.005,10,0.1,"0",1
2002,11737243,1380,5.49387391868743,0.22471607509375,9873000,0.005,10,0.1,"0",1
2003,11736763,675,5.70286400700517,0.230666310793378,10737900,0.005,10,0.1,"0",1
2004,11736263,1365,4.66612746775724,0.200441977148506,6567300,0.005,10,0.1,"0",1
2005,11737509,1635,5.1493746968689,0.214756939011146,8235000,0.005,10,0.1,"0",1
2007,11735959,898,5.27380926526078,0.218376626244754,8650800,0.005,10,0.1,"0",1
2008,11735853,1117,3.98309961534781,0.17942124941551,4298400,0.005,10,0.1,"0",1
2011,11735693,683,4.58425832130001,0.197973661947229,6009300,0.005,10,0.1,"0",1
2014,11735899,717,5.35284749622494,0.220662466489533,8825400,0.005,10,0.1,"0",1
2018,11736155,71,4.34763971610782,0.190764053538988,5353200,0.005,10,0.1,"0",1
2019,11736583,3309,5.94919253025574,0.237596301367936,11744100,0.005,10,0.1,"0",1
2020,11736781,2180,6.08063346095557,0.241258840637322,12488400,0.005,10,0.1,"0",1
2022,11736899,53,4.99298408417673,0.210170223539398,7708500,0.005,10,0.1,"0",1
2024,11737195,1728,4.9023244408877,0.20749158772404,7400700,0.005,10,0.1,"0",1
2029,11738339,348,4.01160159154908,0.18031901046378,4573800,0.005,10,0.1,"0",1
2034,11738429,989,4.02994082314517,0.180895651535907,4678200,0.005,10,0.1,"0",1
2036,11738413,3692,5.01276159605643,0.210752625762428,8039700,0.005,10,0.1,"0",1
2039,11738477,674,5.00316886023496,0.210470228021726,8047800,0.005,10,0.1,"0",1
2043,11738527,501,4.99014988328969,0.210086706198223,8004600,0.005,10,0.1,"0",1
2044,11738539,37,3.95509498930445,0.178537274982222,4552200,0.005,10,0.1,"0",1
2045,11738017,696,3.78513852460176,0.173131584442861,2941200,0.005,10,0.1,"0",1
2061,11737787,1298,4.71798952678741,0.201998869879542,6471900,0.005,10,0.1,"0",1
2118,11739121,4006,7.0199992629964,0.266781067216556,19614600,0.005,10,0.1,"0",1
2124,11739097,224,3.40437014073932,0.160747711912211,3352500,0.005,10,0.1,"0",1
2128,11739089,2710,5.7674377718224,0.232491511577795,11862000,0.005,10,0.1,"0",1
2179,11737857,634,3.80170035392102,0.173661511724681,3936600,0.005,10,0.1,"0",1
2186,6272552,2668,7.7436809450353,0.285747391528197,17947800,0.005,10,0.1,"0",1
2190,6270206,1549,3.00751752521913,0.147388899339394,1733400,0.005,10,0.1,"0",1
2233,6276495,767,4.12586171791248,0.183898982634523,4473000,0.005,10,0.1,"0",1
2267,6276409,565,3.31426578307391,0.157757564233796,2517300,0.005,10,0.1,"0",1
2324,6277687,986,3.90859704328381,0.177065393285903,3144600,0.005,10,0.1,"0",1
2359,6275941,2281,9.67066583800297,0.333840116125862,20411100,0.005,10,0.1,"0",1
2385,6276005,2025,5.67067052863968,0.229754036175904,5822100,0.005,10,0.1,"0",1
2411,6275909,1730,5.80119612490354,0.233443261754233,5298300,0.005,10,0.1,"0",1
2433,6277635,2330,7.11746130028243,0.26936839530163,12574800,0.005,10,0.1,"0",1
2438,6277893,1453,7.31541269411173,0.27459096357699,14119200,0.005,10,0.1,"0",1
2469,6277207,223,4.82476858942423,0.20518830345402,3821400,0.005,10,0.1,"0",1
2488,6277883,2273,6.42888733825222,0.250850013974856,9624600,0.005,10,0.1,"0",1
2503,6277769,4819,8.9407339772238,0.315995050425563,19344600,0.005,10,0.1,"0",1
2514,6278655,1274,5.96118648382835,0.237931506620397,10656900,0.005,10,0.1,"0",1
2551,6278545,1349,5.51368621165407,0.225283036648237,7671600,0.005,10,0.1,"0",1
2563,6278875,2818,6.45399843756925,0.251535483235274,13245300,0.005,10,0.1,"0",1
2575,6280619,2648,6.12657635540062,0.242533399588771,12147300,0.005,10,0.1,"0",1
2579,6280681,5735,5.92286663518258,0.236859837292655,11110500,0.005,10,0.1,"0",1
2584,6280703,1903,5.66115368921588,0.229484057843496,9788400,0.005,10,0.1,"0",1
2587,6280725,718,5.29581178742143,0.219013980459338,8201700,0.005,10,0.1,"0",1
2589,6280569,1138,6.99160403501534,0.266025235305702,16331400,0.005,10,0.1,"0",1
2602,6279881,1832,6.5120724462241,0.253117699889385,13840200,0.005,10,0.1,"0",1
2610,6280759,3141,7.22367249687911,0.272175915578082,17685000,0.005,10,0.1,"0",1
2621,6280859,2733,6.30412299908991,0.247432266656708,12719700,0.005,10,0.1,"0",1
2633,6280919,1675,4.15813233884505,0.184904667499802,4631400,0.005,10,0.1,"0",1
2651,6279983,176,7.39637797034444,0.276714824593994,19860300,0.005,10,0.1,"0",1
2662,6280023,1769,6.28437011975142,0.246889310885173,13408200,0.005,10,0.1,"0",1
2669,6277111,668,3.25158288319556,0.155663015401695,1726200,0.005,10,0.1,"0",1
2671,6280055,2170,5.8365127147565,0.234437166749068,11037600,0.005,10,0.1,"0",1
2683,6280591,2996,6.59805872783365,0.255452632601678,14769900,0.005,10,0.1,"0",1
2686,6278339,1028,6.02547324947084,0.239724749160639,8953200,0.005,10,0.1,"0",1
2692,6276639,611,5.23473143873439,0.217242675565564,8395200,0.005,10,0.1,"0",1
2695,6280665,995,4.55158281402805,0.19698482602352,5666400,0.005,10,0.1,"0",1
2701,6278475,1195,5.64157478435427,0.228928205309228,8518500,0.005,10,0.1,"0",1
2705,6280801,1045,4.98561053255857,0.2099529123824,7065900,0.005,10,0.1,"0",1
2711,6278427,3359,5.19846346766141,0.216187986354852,7965000,0.005,10,0.1,"0",1
2712,6276695,205,6.51678167156151,0.253245815988562,13682700,0.005,10,0.1,"0",1
2717,6277247,1906,6.35800757880025,0.248910827063372,10095300,0.005,10,0.1,"0",1
2719,6279081,2863,6.02416180950762,0.239688224823445,8889300,0.005,10,0.1,"0",1
2728,6276377,1040,4.83248309513952,0.205417906769935,6684300,0.005,10,0.1,"0",1
2731,6275905,216,4.63236280445023,0.199425575967545,3089700,0.005,10,0.1,"0",1
2740,6276511,2360,4.31245972480195,0.189682207578853,4896900,0.005,10,0.1,"0",1
2742,6278509,828,4.67978715428116,0.200852540658931,5200200,0.005,10,0.1,"0",1
2745,6279763,3148,6.74351666867353,0.259381838199578,15179400,0.005,10,0.1,"0",1
2752,6278725,1980,5.38411777946044,0.221564024522857,8563500,0.005,10,0.1,"0",1
2754,6278379,2541,5.50626813692858,0.225070827854985,7816500,0.005,10,0.1,"0",1
2760,6277737,1557,5.46746966464284,0.223959519186179,7074900,0.005,10,0.1,"0",1
2761,6278671,1358,6.23294075110009,0.245473241754035,11218500,0.005,10,0.1,"0",1
2767,6278329,280,5.30207508231565,0.219195266007381,6900300,0.005,10,0.1,"0",1
2770,6276411,3058,6.45797193431271,0.251643876227556,13294800,0.005,10,0.1,"0",1
2774,6279837,496,5.53044969232946,0.225762274197056,9200700,0.005,10,0.1,"0",1
2795,6276029,2042,6.04379217956047,0.240234692609008,6389100,0.005,10,0.1,"0",1
2798,6278737,1670,6.90254991227472,0.263648769032018,15102900,0.005,10,0.1,"0",1
2800,6278041,1878,7.19774986389488,0.271491841913782,15040800,0.005,10,0.1,"0",1
2801,6278369,1193,6.34866400334346,0.248654715216112,11909700,0.005,10,0.1,"0",1
2803,6277725,3635,7.01185189548356,0.266564292352075,11896200,0.005,10,0.1,"0",1
2806,6279059,1600,7.57070679501148,0.28126426482921,16489800,0.005,10,0.1,"0",1
2808,6280793,5242,6.37582960459058,0.249399024430594,13039200,0.005,10,0.1,"0",1
2812,6277577,133,6.18387143218763,0.244118883574715,10035000,0.005,10,0.1,"0",1
2816,6277665,689,5.05143912434858,0.21188960213612,5410800,0.005,10,0.1,"0",1
2818,6278643,5174,7.1424046366617,0.270028854654743,15248700,0.005,10,0.1,"0",1
2819,6276763,1788,4.6367588727307,0.1995580342009,6345900,0.005,10,0.1,"0",1
2820,6276687,59,3.5281727586906,0.164817737692171,3198600,0.005,10,0.1,"0",1
2822,6276757,308,4.38514354277579,0.191914473468618,5427000,0.005,10,0.1,"0",1
2823,6276675,1246,3.84998671934609,0.175202589574966,3904200,0.005,10,0.1,"0",1
2824,6276659,3897,5.3270267043201,0.219916832015513,8650800,0.005,10,0.1,"0",1
2826,6276731,481,3.99777081576027,0.179883605699666,4236300,0.005,10,0.1,"0",1
2827,6276673,5961,6.82293687713173,0.26151644647211,15348600,0.005,10,0.1,"0",1
2828,6276477,1212,5.21664097885209,0.216716871678249,7776000,0.005,10,0.1,"0",1
2829,6276447,265,4.25505006402849,0.187911055051737,4682700,0.005,10,0.1,"0",1
2830,6279751,1801,5.34718169033231,0.220498945951034,8437500,0.005,10,0.1,"0",1
2831,6278909,111,4.50880985828553,0.195687193018634,5524200,0.005,10,0.1,"0",1
2833,6278765,1035,4.0782907177718,0.182412159833102,4236300,0.005,10,0.1,"0",1
2834,6278523,623,5.46596981334771,0.223916511383044,7552800,0.005,10,0.1,"0",1
2836,6278577,1280,5.05979333184384,0.212134841480388,6318900,0.005,10,0.1,"0",1
2842,6278757,1002,6.20532651008629,0.244711458568354,11259000,0.005,10,0.1,"0",1
2843,6278923,2730,6.31601572652674,0.247758920934301,12883500,0.005,10,0.1,"0",1
2844,6278907,653,4.95539205653824,0.209061312791259,7011000,0.005,10,0.1,"0",1
2845,6278963,3981,5.52256974862096,0.225537055237971,9205200,0.005,10,0.1,"0",1
2849,6278999,813,5.6132344809582,0.228122586995787,9791100,0.005,10,0.1,"0",1
2850,6280567,3453,5.4948668772057,0.224744504829628,9414000,0.005,10,0.1,"0",1
2851,6278925,1012,4.07978892224432,0.182459065012967,4320900,0.005,10,0.1,"0",1
2853,6280575,2345,4.22165668294111,0.186877535297877,4721400,0.005,10,0.1,"0",1
2854,6280715,2346,4.88776611987673,0.207060067217697,6760800,0.005,10,0.1,"0",1
2856,6280553,246,3.85485049735902,0.175357496493109,3744000,0.005,10,0.1,"0",1
2864,6278821,2226,7.47321635321898,0.278723988333762,19136700,0.005,10,0.1,"0",1
2865,6278597,684,3.93312280517377,0.177842401275692,4026600,0.005,10,0.1,"0",1
2868,6278581,579,6.87093044252071,0.262802774178671,15570000,0.005,10,0.1,"0",1
2870,6278263,693,7.13029445416752,0.269708283107841,15906600,0.005,10,0.1,"0",1
2871,6278071,780,5.87742135411012,0.23558619483462,9339300,0.005,10,0.1,"0",1
2872,6277851,537,3.50611094623921,0.16409563061799,2511000,0.005,10,0.1,"0",1
2874,6277445,691,4.95481944835917,0.209044402200955,5602500,0.005,10,0.1,"0",1
2878,6277327,868,4.56699974141256,0.197451642100852,4625100,0.005,10,0.1,"0",1
2881,6277243,513,4.39259132616083,0.192142580365907,4118400,0.005,10,0.1,"0",1
2886,6277095,503,5.854743069353,0.234949512258171,7420500,0.005,10,0.1,"0",1
2887,6277143,219,6.33726352227875,0.248342069393484,9582300,0.005,10,0.1,"0",1
2891,6275913,53,4.50750494707199,0.195647547113135,3324600,0.005,10,0.1,"0",1
2893,6275981,2172,4.70509796888373,0.201612348441144,3982500,0.005,10,0.1,"0",1
2894,6279045,1249,4.37291844133977,0.191539797171381,4080600,0.005,10,0.1,"0",1
2895,6277707,652,4.38446560501096,0.191893704168896,4323600,0.005,10,0.1,"0",1
2899,6277319,249,4.38582133583618,0.191935237372234,4078800,0.005,10,0.1,"0",1
2900,6277217,2085,5.73199970756059,0.231490605380669,7417800,0.005,10,0.1,"0",1
2902,6279413,983,3.6541089028868,0.168914176202523,2308500,0.005,10,0.1,"0",1
2904,6276009,890,5.28901498731836,0.218817180284401,5195700,0.005,10,0.1,"0",1
2906,6277173,1495,6.16993377818665,0.243733604353046,8309700,0.005,10,0.1,"0",1
2907,6277347,1994,5.95541578120189,0.237770253151494,8194500,0.005,10,0.1,"0",1
2908,6276035,2650,5.18181301294063,0.215703044585746,4741200,0.005,10,0.1,"0",1
2909,6277129,1290,5.38105313484615,0.221475736876173,5432400,0.005,10,0.1,"0",1
2910,6277225,816,6.1351111791455,0.242769858450552,8211600,0.005,10,0.1,"0",1
2912,6277441,1209,5.25326422939796,0.217780770936855,6092100,0.005,10,0.1,"0",1
2913,6277983,2415,5.94340573670217,0.237434500417351,9242100,0.005,10,0.1,"0",1
2914,6278159,1080,5.28377846026262,0.218665505798345,7083000,0.005,10,0.1,"0",1
2915,6278241,166,5.13958799989935,0.214471146538008,6635700,0.005,10,0.1,"0",1
2916,6277655,26,4.6159838815202,0.198931729109368,4533300,0.005,10,0.1,"0",1
2918,6277735,2831,6.10387928147901,0.241904091554996,8808300,0.005,10,0.1,"0",1
2919,6278181,265,4.54191050122082,0.196691711567749,4683600,0.005,10,0.1,"0",1
2920,6278069,1028,5.25959758506048,0.217964527855013,6521400,0.005,10,0.1,"0",1
2921,6278019,305,4.67730767146963,0.200778042611111,4859100,0.005,10,0.1,"0",1
2922,6277953,807,4.65178759341165,0.200010581374723,4732200,0.005,10,0.1,"0",1
2923,6277871,703,5.12595251964341,0.214072689006724,5869800,0.005,10,0.1,"0",1
2926,6277623,3409,5.05923697724903,0.212118513363229,5319000,0.005,10,0.1,"0",1
2927,6277615,1461,5.54175002224303,0.226085084269121,6624000,0.005,10,0.1,"0",1
2928,6277555,390,3.15750494930892,0.152496503792475,1719000,0.005,10,0.1,"0",1
2931,6277381,951,4.69030477534122,0.201168419471859,4434300,0.005,10,0.1,"0",1
2932,6277383,175,5.46496959665664,0.223887828490272,6417000,0.005,10,0.1,"0",1
2936,6277271,1362,5.4804446468024,0.224331425447283,5133600,0.005,10,0.1,"0",1
2943,6277549,2485,5.97801062073982,0.238401364388104,6706800,0.005,10,0.1,"0",1
2944,6277443,2305,5.30155353131033,0.219180172626482,5355000,0.005,10,0.1,"0",1
2946,6277437,758,6.76963692019691,0.260084710686805,8727300,0.005,10,0.1,"0",1
2947,6277627,1278,6.07242512609498,0.241030819294792,8448300,0.005,10,0.1,"0",1
2948,6279063,2982,5.92957496500992,0.237047595170017,8293500,0.005,10,0.1,"0",1
2949,6277963,1027,4.57404187102023,0.197664716573611,4531500,0.005,10,0.1,"0",1
2952,6277991,2123,5.23632351424005,0.217288923530533,6156900,0.005,10,0.1,"0",1
2955,6277731,896,6.08624088527317,0.241414557561806,7598700,0.005,10,0.1,"0",1
2956,6278067,321,3.6740894886838,0.169560180428359,2472300,0.005,10,0.1,"0",1
2958,6278227,849,4.4255579856084,0.193150876726342,4004100,0.005,10,0.1,"0",1
2959,6278343,214,5.45896298023792,0.223715545539388,7026300,0.005,10,0.1,"0",1
2960,6278431,1519,5.6334291207627,0.228696776419264,7866900,0.005,10,0.1,"0",1
2961,6278355,914,4.7320532655077,0.202420175077179,5267700,0.005,10,0.1,"0",1
2962,6278325,324,4.0360283524477,0.181086887782458,3684600,0.005,10,0.1,"0",1
2963,6278449,882,4.46216197039509,0.194267785838562,4872600,0.005,10,0.1,"0",1
2966,6278585,1567,5.6981454169041,0.23053269574803,9188100,0.005,10,0.1,"0",1
2968,6278491,1016,4.07754133043746,0.182388696377996,4260600,0.005,10,0.1,"0",1
2970,6278291,687,4.33939748552868,0.190510826907093,4923900,0.005,10,0.1,"0",1
2971,6276381,1191,5.04194789788818,0.211610837691331,7340400,0.005,10,0.1,"0",1
2975,6278537,829,4.68412188924722,0.200982752805031,6206400,0.005,10,0.1,"0",1
2976,6276579,606,5.68158769860614,0.230063572426119,9638100,0.005,10,0.1,"0",1
2977,6276421,1932,5.00937882103245,0.210653059759822,7020900,0.005,10,0.1,"0",1
2978,6279827,73,4.99977711798852,0.210370340654868,7378200,0.005,10,0.1,"0",1
2979,6280813,213,3.01662697506288,0.147701255227446,2072700,0.005,10,0.1,"0",1
2982,6280899,1035,3.95040086572149,0.178388920083232,4039200,0.005,10,0.1,"0",1
2983,6280883,1681,4.05194809858153,0.181586588970009,4277700,0.005,10,0.1,"0",1
2986,6280779,573,4.5791540307876,0.197819334091573,5711400,0.005,10,0.1,"0",1
2987,6280885,698,4.5676405546669,0.197471035330875,5819400,0.005,10,0.1,"0",1
2989,6280913,115,4.93817389099307,0.20855255952983,7187400,0.005,10,0.1,"0",1
2991,6280929,69,3.97922634903253,0.179299099976312,4250700,0.005,10,0.1,"0",1
2994,6280131,1414,5.10348126404043,0.213415336845712,8018100,0.005,10,0.1,"0",1
2996,6280073,815,3.90939151588183,0.177090586090111,4110300,0.005,10,0.1,"0",1
2997,6279937,1280,4.56635880396587,0.197432244295741,5995800,0.005,10,0.1,"0",1
2998,6279897,1175,4.13763671472027,0.184266212309565,4722300,0.005,10,0.1,"0",1
3000,6279971,966,4.53220965976521,0.196397544413645,5946300,0.005,10,0.1,"0",1
3001,6279999,1526,5.57108039116374,0.226922028295345,10082700,0.005,10,0.1,"0",1
3003,6279965,2219,5.59051609865753,0.227475899315235,10109700,0.005,10,0.1,"0",1
3004,6279975,2173,5.36774506722861,0.221092177002489,9188100,0.005,10,0.1,"0",1
3008,6280117,1947,7.89254087784862,0.289581522358775,23568300,0.005,10,0.1,"0",1
3009,6279783,1918,5.25643222447081,0.217872695917247,8610300,0.005,10,0.1,"0",1
3010,6276645,2330,4.81763235708986,0.204975812944339,6964200,0.005,10,0.1,"0",1
3011,6276601,992,4.04589363220713,0.181396616268054,4506300,0.005,10,0.1,"0",1
3016,6280653,2119,6.1304190567148,0.24263987455777,11806200,0.005,10,0.1,"0",1
3020,6280709,684,4.8395891133438,0.205629302674632,6556500,0.005,10,0.1,"0",1
3067,6276083,320,6.11802508086319,0.242296385826009,7675200,0.005,10,0.1,"0",1
3068,6280193,420,4.45818896027045,0.194146689449548,5568300,0.005,10,0.1,"0",1
3085,6289351,320,4.34969690497524,0.190827234231371,5946300,0.005,10,0.1,"0",1
3099,6289437,624,6.37016642794728,0.249243937901019,14540400,0.005,10,0.1,"0",1
3123,6289263,2091,5.21930677285576,0.216794387992992,8501400,0.005,10,0.1,"0",1
3141,6290041,2514,5.4993321273299,0.224872331894069,9630900,0.005,10,0.1,"0",1
3161,6290625,1651,6.41567968250206,0.250489156232623,13773600,0.005,10,0.1,"0",1
3170,6290871,6743,7.54961921673553,0.280715628561016,20478600,0.005,10,0.1,"0",1
